question,intent
날씨 좋아,날씨
날씨 좋니,날씨
날씨 어떠니,날씨
날씨 어떠냐,날씨
날씨 어떤데,날씨
영월 날씨 좋니,날씨
오늘 비 오나요,날씨
오늘 비 올까,날씨
눈 오나요,날씨
날씨 비 와,날씨
오늘 눈 와,날씨
4월 12일 날씨 맑나요,날씨
이번 주 토요일 맑나요,날씨
내일 맑나요,날씨
다음 주 구름 꼈나요,날씨
이번 주 바람 부니,날씨
날씨,날씨
날씨 알려줘,날씨
날씨 알려주라,날씨
날씨 알려줄래,날씨
날씨 알려주세요,날씨
날씨도,날씨
날씨는,날씨
날씨는 어때,날씨
날씨는 어떠니,날씨
날씨도 알려줘,날씨
날씨는 어때,날씨
날씨는 어떠니,날씨
날씨는 어떠냐,날씨
오늘 날씨 바람 부니,날씨
오늘 바람 부니,날씨
내일 구름 꼈나요,날씨
모레 구름 꼈나요,날씨
모레 비올까,날씨
내일 눈 오나요,날씨
내일 눈올까,날씨
맑아,날씨
맑니,날씨
맑냐,날씨
흐려,날씨
흐리냐,날씨
비올까,날씨
모레 흐릴까,날씨
내일 흐리니,날씨
오늘 흐려,날씨
내일 흐려,날씨
모레 흐려,날씨
오늘 날씨 흐려,날씨
내일 날씨 흐려,날씨
모레 날씨 흐리니,날씨
오늘 맑니,날씨
오늘 맑아,날씨
오늘 맑나요,날씨
모레 맑니,날씨
모레 맑나요,날씨
오늘 맑은지 알려줘,날씨
포항 날씨 좋아,날씨
양양 오늘 날씨 알려줘,날씨
강릉 오늘 날씨좀 알려줄래,날씨
속초의 오늘 날씨는 어떨까,날씨
날씨 어때,날씨
다다음 주 날씨 어때보여,날씨
글피 날씨 어때요,날씨
글피 날씨 알려줘,날씨
인천 날씨 어때요,날씨
오늘 날씨 알려줘,날씨
오늘 날씨좀 알려줄래,날씨
다음 달 날씨 어떨까,날씨
다음 주 날씨 어때보여,날씨
이번 주 날씨 어때요,날씨
내일 날씨 알려줘,날씨
오늘 날씨 알려주라,날씨
이번 주 전주 날씨 알려줘,날씨
이번 주 날씨 알려줘,날씨
내일 부산 날씨 알려줄래,날씨
다음 주 논산 날씨 알려줘,날씨
3월 15일 날씨 알려줘,날씨
9월 12일 대구 날씨 알려줄래,날씨
날씨 좀 알려줄 수 있겠니,날씨
내일 비 오나요,날씨
전주 바람 많이 부니,날씨
대구 바람 많이 부니,날씨
서울 바람 부니,날씨
서울 바람 상태 어떠니,날씨
울산 바람 많이 부니,날씨
인천 바람 많이 부니,날씨
부산 바람 부니,날씨
